Einführung in die Wirtschaftsinformatik (WI);0.007;AI-Projekt  (AI)
Einführung in die Wirtschaftsinformatik (WI);0.021;Informatik, Recht und Gesellschaft (AI)
Einführung in die Wirtschaftsinformatik (WI);0.001;WPF Veranstaltung 1 (AI)
Einführung in die Wirtschaftsinformatik (WI);0.001;WPF Veranstaltung 2 (in englischer Sprache) (AI)
Einführung in die Wirtschaftsinformatik (WI);0;WPF Bildverarbeitung und Algorithmen (AI)
Einführung in die Wirtschaftsinformatik (WI);0;WPF Netzwerke (AI)
Einführung in die Wirtschaftsinformatik (WI);0.002;WPF Computational Intelligence (AI)
Einführung in die Wirtschaftsinformatik (WI);0.002;WPF Software Qualitätssicherung (AI)
Einführung in die Wirtschaftsinformatik (WI);0.006;Projektmanagement  (AI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Praxis-Projekt  (AI)
Einführung in die Wirtschaftsinformatik (WI);0.008;Bachelor Arbeit  (AI)
Einführung in die Wirtschaftsinformatik (WI);0;Bachelor Kolloquium  (AI)
Einführung in die Wirtschaftsinformatik (WI);0.011;Einführung in die Medieninformatik  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.019;Mensch-Computer Interaktion  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Mensch-Computer Interaktion/MMA- Praktikum, MCI-Teil  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Multimediaanwendungen/MCI Praktikum, MMA-Teil  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Mathematik I  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Mathematik II  (MI)
Einführung in die Wirtschaftsinformatik (WI);0;Algorithmen und Programmierung I  (MI)
Einführung in die Wirtschaftsinformatik (WI);0;Algorithmen und Programmierung II  (MI)
Einführung in die Wirtschaftsinformatik (WI);0;Kommunikationstechnik und Netzbetrieb  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.003;Grundlagen der visuellen Kommunikation  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.014;Grundlagen BWL  (MI)
Einführung in die Wirtschaftsinformatik (WI);0;Einführung in Betriebssysteme und Rechnerarchitekturen  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.002;Softwaretechnik I  (MI)
Einführung in die Wirtschaftsinformatik (WI);0;WI-Projekt (Beispiel)  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Netzbasierte Anwendungen  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Betriebssysteme und verteilte Systeme  (MI)
Einführung in die Wirtschaftsinformatik (WI);0;Datenbanken  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.006;Medientechnik und Produktion  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.002;Multimediaanwendungen  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.005;Audiovisuelles Medienprojekt  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.002;WPF A  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Processing of audio-visual siganls  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.006;WPF B  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.008;Kommunikation und Medien  (MI)
Einführung in die Wirtschaftsinformatik (WI);0;WPF C  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.008;Spezielle Gebiete der Mathematik  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.002;Naturwissenschaftliche Grundlagen digitaler Medien  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.054;Spezielle Gebiete der BWL  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.006;Ausgewählte Anwendungsgebiete für multimediale Systeme  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.004;IT-Sicherheit  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Visualistik und Interaction Design  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.003;Interaction Design  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.003;Entwicklungsmethoden in Medienprojekten und Qualitätssicherung  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.005;Semantik und Wissensverarbeitung  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.029;Semantik und Wissensverarbeitung   (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Medienrezeption und Themen zu Medien und Gesellschaft  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Medienrezeption und Themen zu Medien und Gesellschaft  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.01;Projekt und Projektmanagement  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.004;Projekt und Projektmanagement  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Advanced Seminar  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Exemplarisches WPF A Spezielle Gebiete der Datenbanken  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Exemplarisches WPF A Fachspezifischer Architekturentwurf   (MI)
Einführung in die Wirtschaftsinformatik (WI);0.003;Exemplarisches WPFA Anforderungsmanagement   (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Exemplarisches WPF A Ausgewählte Gebiete der Theoretischen Informatik I  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.005;Exemplarisches WPFA Ausgewählte Gebiete der Praktischen Informatik I  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Exemplarisches WPF A Ausgewählte Gebiete der Praktischen Informatik II  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.008;Exemplarisches WPF B Elektronischer Handel – Technische Aspekte  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.001;Exemplarisches WPF C Vertiefende Aspekte der Teamarbeit  (MI)
Einführung in die Wirtschaftsinformatik (WI);0.004;Exemplarisches WPF D Medienrecht und Medienwirtschaft  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.947;Einführung in Betriebssysteme und Rechnerarchitekturen (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Algorithmen und Programmierung I (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Algorithmen und Programmierung II (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.01;Mathematik I (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Mathematik II (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.004;Theoretische Informatik   (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;Grundlagen Wirtschaft (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.068;Grundlagen der Technischen Informatik I/II (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.023;Datenbanken (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.024;Kommunikationstechnik (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;Opto-Informatik   (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Softwaretechnik  (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.006;Rechnerarchitektur (Mikrocontroller)   (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.097;Betriebssysteme und verteilte Systeme (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Algorithmen der Digitaltechnik (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Digitale Signalverarbeitung (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.011;Prozessinformatik (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.006;Prozessleitsysteme (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;TI-Projekt  (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Informatik, Recht und Gesellschaft (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;WPF Veranstaltung 1 (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;WPF Veranstaltung 2 (in englischer Sprache) (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;WPF Analoge Schaltungstechnik  (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.01;WPF Fuzzy-Logik und Fuzzy-Control (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;WPF Bildverarbeitung und Algorithmen (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.028;WPF Netzwerke (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.004;WPF Software Qualitätssicherung (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Projektmanagement  (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Praxis-Projekt  (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Bachelor Arbeit  (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Bachelor Kolloquium  (TI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.013;Einführung in die Wirtschaftsinformatik (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);1;Einführung in Betriebssysteme und Rechnerarchitekturen (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Algorithmen und Programmierung I (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Algorithmen und Programmierung II (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.006;Mathematik I (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Mathematik II (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.004;Theoretische Informatik   (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Grundlagen BWL I (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Grundlagen BWL II (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Modellierung von Anwendungssystemen  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.027;Kommunikationstechnik (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.023;Datenbanken I (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.006;Datenbanken II (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;Betriebliche Anwendungssysteme I (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Betriebliche Anwendungssysteme II (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Mensch-Computer Interaktion (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.005;Spezielle BWL I Finanzierung & Investition (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.015;Spezielle BWL II Marketing (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Spezielle BWL III Controlling und Management (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Querschnittsqualifikation (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Informationsmanagement  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;WI-Projekt  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;WI-Projekt (Beispiel) (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Informatik, Recht und Gesellschaft (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;WPF Veranstaltung 1 (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.007;WPF Veranstaltung 2  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.006;WPF Organisation und Management (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;WPF Qualitätsmanagement (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.004;WPF Spiele, Simulation und dynamische Systeme (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;WPF Grundlagen Kommunikationsdesign (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.022;WPF Netzwerk- und IT-Sicherheit (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.005;Projektmanagement  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Praxis-Projekt  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Bachelor Arbeit  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Bachelor Kolloquium  (WI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.949;Einführung in Betriebssysteme und Rechnerarchitekturen (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Algorithmen und Programmierung I (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Algorithmen und Programmierung II (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.01;Mathematik I (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Mathematik II (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.004;Theoretische Informatik   (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;Grundlagen Wirtschaft (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.005;Paradigmen der Programmierung (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Künstliche Intelligenz (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.023;Kommunikationstechnik (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Algorithmik (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Diskrete Mathematik/Kryptographie (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.005;Datenbanken (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Softwaretechnik  (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Mensch-Computer Interaktion (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.097;Betriebssysteme und verteilte Systeme (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Querschnittsqualifikation (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Informationsmanagement  (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;AI-Projekt  (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Informatik, Recht und Gesellschaft (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;WPF Veranstaltung 1 (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;WPF Veranstaltung 2 (in englischer Sprache) (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.009;WPF Bildverarbeitung und Algorithmen (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.028;WPF Netzwerke (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.052;WPF Computational Intelligence (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.004;WPF Software Qualitätssicherung (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Projektmanagement  (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Praxis-Projekt  (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Bachelor Arbeit  (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Bachelor Kolloquium  (AI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Einführung in die Medieninformatik  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.006;Mensch-Computer Interaktion  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Mensch-Computer Interaktion/MMA- Praktikum, MCI-Teil  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Multimediaanwendungen/MCI Praktikum, MMA-Teil  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.008;Mathematik I  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Mathematik II  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Algorithmen und Programmierung I  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Algorithmen und Programmierung II  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.023;Kommunikationstechnik und Netzbetrieb  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Grundlagen der visuellen Kommunikation  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.01;Grundlagen BWL  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.862;Einführung in Betriebssysteme und Rechnerarchitekturen  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Softwaretechnik I  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;WI-Projekt (Beispiel)  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.02;Netzbasierte Anwendungen  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.097;Betriebssysteme und verteilte Systeme  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Datenbanken  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.022;Medientechnik und Produktion  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Multimediaanwendungen  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Audiovisuelles Medienprojekt  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;WPF A  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Processing of audio-visual siganls  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.008;WPF B  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Kommunikation und Medien  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;WPF C  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.006;Spezielle Gebiete der Mathematik  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Naturwissenschaftliche Grundlagen digitaler Medien  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.002;Spezielle Gebiete der BWL  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Ausgewählte Anwendungsgebiete für multimediale Systeme  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.029;IT-Sicherheit  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.03;Visualistik und Interaction Design  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.004;Interaction Design  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.01;Entwicklungsmethoden in Medienprojekten und Qualitätssicherung  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Semantik und Wissensverarbeitung  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.015;Semantik und Wissensverarbeitung   (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Medienrezeption und Themen zu Medien und Gesellschaft  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.016;Medienrezeption und Themen zu Medien und Gesellschaft  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Projekt und Projektmanagement  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Projekt und Projektmanagement  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Advanced Seminar  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.001;Exemplarisches WPF A Spezielle Gebiete der Datenbanken  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Exemplarisches WPF A Fachspezifischer Architekturentwurf   (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Exemplarisches WPFA Anforderungsmanagement   (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Exemplarisches WPF A Ausgewählte Gebiete der Theoretischen Informatik I  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Exemplarisches WPFA Ausgewählte Gebiete der Praktischen Informatik I  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Exemplarisches WPF A Ausgewählte Gebiete der Praktischen Informatik II  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.003;Exemplarisches WPF B Elektronischer Handel – Technische Aspekte  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0;Exemplarisches WPF C Vertiefende Aspekte der Teamarbeit  (MI)
Einführung in Betriebssysteme und Rechnerarchitekturen (WI);0.007;Exemplarisches WPF D Medienrecht und Medienwirtschaft  (MI)
Algorithmen und Programmierung I (WI);0;Einführung in Betriebssysteme und Rechnerarchitekturen (TI)
Algorithmen und Programmierung I (WI);1;Algorithmen und Programmierung I (TI)
Algorithmen und Programmierung I (WI);0.174;Algorithmen und Programmierung II (TI)
Algorithmen und Programmierung I (WI);0.004;Mathematik I (TI)
Algorithmen und Programmierung I (WI);0.011;Mathematik II (TI)
Algorithmen und Programmierung I (WI);0.002;Theoretische Informatik   (TI)
Algorithmen und Programmierung I (WI);0;Grundlagen Wirtschaft (TI)
Algorithmen und Programmierung I (WI);0;Grundlagen der Technischen Informatik I/II (TI)
Algorithmen und Programmierung I (WI);0.001;Datenbanken (TI)
Algorithmen und Programmierung I (WI);0.005;Kommunikationstechnik (TI)
Algorithmen und Programmierung I (WI);0.004;Opto-Informatik   (TI)
Algorithmen und Programmierung I (WI);0.02;Softwaretechnik  (TI)
Algorithmen und Programmierung I (WI);0;Rechnerarchitektur (Mikrocontroller)   (TI)
Algorithmen und Programmierung I (WI);0.01;Betriebssysteme und verteilte Systeme (TI)
Algorithmen und Programmierung I (WI);0.003;Algorithmen der Digitaltechnik (TI)
Algorithmen und Programmierung I (WI);0.001;Digitale Signalverarbeitung (TI)
Algorithmen und Programmierung I (WI);0.073;Prozessinformatik (TI)
Algorithmen und Programmierung I (WI);0.028;Prozessleitsysteme (TI)
Algorithmen und Programmierung I (WI);0;TI-Projekt  (TI)
Algorithmen und Programmierung I (WI);0.001;Informatik, Recht und Gesellschaft (TI)
Algorithmen und Programmierung I (WI);0.018;WPF Veranstaltung 1 (TI)
Algorithmen und Programmierung I (WI);0;WPF Veranstaltung 2 (in englischer Sprache) (TI)
Algorithmen und Programmierung I (WI);0;WPF Analoge Schaltungstechnik  (TI)
Algorithmen und Programmierung I (WI);0.019;WPF Fuzzy-Logik und Fuzzy-Control (TI)
Algorithmen und Programmierung I (WI);0.028;WPF Bildverarbeitung und Algorithmen (TI)
Algorithmen und Programmierung I (WI);0.014;WPF Netzwerke (TI)
Algorithmen und Programmierung I (WI);0.004;WPF Software Qualitätssicherung (TI)
Algorithmen und Programmierung I (WI);0;Projektmanagement  (TI)
Algorithmen und Programmierung I (WI);0.001;Praxis-Projekt  (TI)
Algorithmen und Programmierung I (WI);0.001;Bachelor Arbeit  (TI)
Algorithmen und Programmierung I (WI);0;Bachelor Kolloquium  (TI)
Algorithmen und Programmierung I (WI);0;Einführung in die Wirtschaftsinformatik (WI)
Algorithmen und Programmierung I (WI);0;Einführung in Betriebssysteme und Rechnerarchitekturen (WI)
Algorithmen und Programmierung I (WI);1;Algorithmen und Programmierung I (WI)
Algorithmen und Programmierung I (WI);0.174;Algorithmen und Programmierung II (WI)
Algorithmen und Programmierung I (WI);0.003;Mathematik I (WI)
Algorithmen und Programmierung I (WI);0.002;Mathematik II (WI)
Algorithmen und Programmierung I (WI);0.002;Theoretische Informatik   (WI)
Algorithmen und Programmierung I (WI);0.001;Grundlagen BWL I (WI)
Algorithmen und Programmierung I (WI);0.001;Grundlagen BWL II (WI)
Algorithmen und Programmierung I (WI);0.011;Modellierung von Anwendungssystemen  (WI)
Algorithmen und Programmierung I (WI);0.006;Kommunikationstechnik (WI)
Algorithmen und Programmierung I (WI);0.001;Datenbanken I (WI)
Algorithmen und Programmierung I (WI);0.008;Datenbanken II (WI)
Algorithmen und Programmierung I (WI);0.014;Betriebliche Anwendungssysteme I (WI)
Algorithmen und Programmierung I (WI);0;Betriebliche Anwendungssysteme II (WI)
Algorithmen und Programmierung I (WI);0.001;Mensch-Computer Interaktion (WI)
Algorithmen und Programmierung I (WI);0;Spezielle BWL I Finanzierung & Investition (WI)
Algorithmen und Programmierung I (WI);0.002;Spezielle BWL II Marketing (WI)
Algorithmen und Programmierung I (WI);0;Spezielle BWL III Controlling und Management (WI)
Algorithmen und Programmierung I (WI);0;Querschnittsqualifikation (WI)
Algorithmen und Programmierung I (WI);0;Informationsmanagement  (WI)
Algorithmen und Programmierung I (WI);0.001;WI-Projekt  (WI)
Algorithmen und Programmierung I (WI);0;WI-Projekt (Beispiel) (WI)
Algorithmen und Programmierung I (WI);0.001;Informatik, Recht und Gesellschaft (WI)
Algorithmen und Programmierung I (WI);0.017;WPF Veranstaltung 1 (WI)
Algorithmen und Programmierung I (WI);0;WPF Veranstaltung 2  (WI)
Algorithmen und Programmierung I (WI);0;WPF Organisation und Management (WI)
Algorithmen und Programmierung I (WI);0;WPF Qualitätsmanagement (WI)
Algorithmen und Programmierung I (WI);0.001;WPF Spiele, Simulation und dynamische Systeme (WI)
Algorithmen und Programmierung I (WI);0;WPF Grundlagen Kommunikationsdesign (WI)
Algorithmen und Programmierung I (WI);0.02;WPF Netzwerk- und IT-Sicherheit (WI)
Algorithmen und Programmierung I (WI);0;Projektmanagement  (WI)
Algorithmen und Programmierung I (WI);0.001;Praxis-Projekt  (WI)
Algorithmen und Programmierung I (WI);0.001;Bachelor Arbeit  (WI)
Algorithmen und Programmierung I (WI);0;Bachelor Kolloquium  (WI)
Algorithmen und Programmierung I (WI);0;Einführung in Betriebssysteme und Rechnerarchitekturen (AI)
Algorithmen und Programmierung I (WI);1;Algorithmen und Programmierung I (AI)
Algorithmen und Programmierung I (WI);0.174;Algorithmen und Programmierung II (AI)
Algorithmen und Programmierung I (WI);0.004;Mathematik I (AI)
Algorithmen und Programmierung I (WI);0.011;Mathematik II (AI)
Algorithmen und Programmierung I (WI);0.002;Theoretische Informatik   (AI)
Algorithmen und Programmierung I (WI);0;Grundlagen Wirtschaft (AI)
Algorithmen und Programmierung I (WI);0.461;Paradigmen der Programmierung (AI)
Algorithmen und Programmierung I (WI);0;Künstliche Intelligenz (AI)
Algorithmen und Programmierung I (WI);0.005;Kommunikationstechnik (AI)
Algorithmen und Programmierung I (WI);0.142;Algorithmik (AI)
Algorithmen und Programmierung I (WI);0.014;Diskrete Mathematik/Kryptographie (AI)
Algorithmen und Programmierung I (WI);0.004;Datenbanken (AI)
Algorithmen und Programmierung I (WI);0.005;Softwaretechnik  (AI)
Algorithmen und Programmierung I (WI);0.001;Mensch-Computer Interaktion (AI)
Algorithmen und Programmierung I (WI);0.01;Betriebssysteme und verteilte Systeme (AI)
Algorithmen und Programmierung I (WI);0;Querschnittsqualifikation (AI)
Algorithmen und Programmierung I (WI);0;Informationsmanagement  (AI)
Algorithmen und Programmierung I (WI);0.001;AI-Projekt  (AI)
Algorithmen und Programmierung I (WI);0.001;Informatik, Recht und Gesellschaft (AI)
Algorithmen und Programmierung I (WI);0.018;WPF Veranstaltung 1 (AI)
Algorithmen und Programmierung I (WI);0;WPF Veranstaltung 2 (in englischer Sprache) (AI)
Algorithmen und Programmierung I (WI);0.028;WPF Bildverarbeitung und Algorithmen (AI)
Algorithmen und Programmierung I (WI);0.014;WPF Netzwerke (AI)
Algorithmen und Programmierung I (WI);0.011;WPF Computational Intelligence (AI)
Algorithmen und Programmierung I (WI);0.004;WPF Software Qualitätssicherung (AI)
Algorithmen und Programmierung I (WI);0;Projektmanagement  (AI)
